Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_difference,power,efficiency_ratio,wear_rate,normalized_time,Product_ID_encoded,Type_encoded,failure_Heat Dissipation Failure,failure_No Failure,failure_Overstrain Failure,failure_Power Failure,failure_Random Failures,failure_Tool Wear Failure
0.7474756999567299,0.737662252421413,-0.44499256165315343,0.5129280437275106,-0.17204766962921575,-0.4002122757014286,0.5723526867997816,0.6609507659108488,-0.32610219402296575,0.30016440645250847,4530,1,False,True,False,False,False,False
-0.8024013425000663,-1.149562544534041,-0.5900210426516227,2.2383743691614786,-1.3817701206793134,-0.10052507626444142,2.8754977487780105,2.4552902908685126,-1.3847542128500392,-1.6736807037222097,1101,1,False,False,False,True,False,False
-0.5024251407342256,-0.8799590021118496,0.9327780078323045,-1.1422966289271685,1.5404165792598836,-0.30031654255580403,-1.0964390193857902,-0.851977634992317,2.00092666431315,-0.83536810866731,2558,1,False,True,False,False,False,False
0.39750346456326807,0.33325693878808776,0.24110371383960497,-0.8915050118582778,1.3361777238877892,-0.30031654255580403,-1.0563510503836897,-0.8170416578456026,1.7474757451560134,0.31367440281909564,587,0,False,True,False,False,False,False
-0.452429107106576,0.19845516757699214,-0.44499256165315343,0.6734346786516008,-0.37628652500131016,1.198119454629075,0.8013819448480016,0.02171562928152995,-0.530447278414007,1.5690648344219702,6734,1,False,True,False,False,False,False
0.0475312291698062,-0.27335103166186175,-0.4226804876533889,0.5129280437275106,0.07932322929028508,-0.5001080088471099,0.5900518292569006,0.7365388444345914,-0.12416244592316543,0.4796048710138466,632,0,False,True,False,False,False,False
-0.05246083808549298,0.8724640236325086,-0.021063155657627917,-0.1892884840653836,0.8177252448663187,1.3979109209204377,-0.1455614208261827,-0.7689832013523984,0.7423317319219024,0.9784355060878364,5702,1,False,True,False,False,False,False
-0.6024172079894964,-0.1385492604507661,-0.16609163665609716,-0.37989011303774045,-0.8004749169279678,0.9983279883377691,-0.5240424732476271,-0.9051234441820868,-0.690820412945968,1.6556673752334268,6888,1,False,True,False,False,False,False
1.4974162043713033,0.8050631380269416,1.094540544330597,-1.3930882459960594,1.351888405070258,-1.7987525397406832,-1.4406206250056344,-0.44366728615927586,2.0535010184937175,-0.1283449654825786,3791,1,False,True,False,False,False,False
-0.8523973761276875,-0.677756345295187,-0.7294715051501508,0.5430230377757772,-0.15633698844674693,0.698640788900782,0.3881305150052533,-0.06899884581874309,-0.2761845412372362,1.2333933862367648,6161,1,False,True,False,False,False,False
-0.9023934097553371,-0.677756345295187,-1.0362625226469127,1.7869494584374754,-0.29773311908896616,0.7985365220464633,1.7891687307267234,0.9817455321541738,-0.610713547469205,1.4866192155694633,6604,1,False,True,False,False,False,False
0.44749949819088924,0.8724640236325086,-1.359787595643498,1.8972977699477873,-0.48626129327859174,0.39895358946385157,1.6000214095344845,1.058982020056077,-0.7195829497277035,0.6493458510043015,678,0,False,True,False,False,False,False
0.5474915654461884,0.0636533963658965,0.7096572678346594,-1.2827399344857475,-1.0675564970299374,-0.999586674575403,-1.4375105207046885,-0.8478636752534815,-0.8269559555108552,0.5270630633785247,4927,1,False,True,False,False,False,False
-1.5523418469146397,-1.6887696293784618,-1.1534009111456762,1.1148279246928485,0.2050086787500355,0.5987450557551575,0.7945043955894422,0.3018227040189751,-0.06903242933595505,1.3785392446367655,9693,2,False,True,False,False,False,False
0.7474756999567299,0.33325693878808776,2.165520096319293,-1.764259839258018,0.6449077518591619,-0.999586674575403,-1.6484874383310137,-1.0460268761525027,1.3487309839785442,0.5707107439474988,5001,1,False,True,False,False,False,False
-0.8024013425000663,-0.5429545740840913,0.3972882318379565,-0.7610933709824549,1.351888405070258,0.7985365220464633,-0.765571014827095,-1.0179021510249118,1.5749672273595752,1.6716022427427348,6907,1,False,True,False,False,False,False
-0.8024013425000663,-0.8799590021118496,-0.08799937765692141,-0.38992177772049624,0.2835620846623795,0.2990578563181703,-0.48926228477174716,-0.5966727579037653,0.3662629366748148,-1.659131476865885,1129,1,False,True,False,False,False,False
1.7473963725094943,1.950878193321312,0.44191237983748544,-0.9617266646375675,0.3464048093922547,-0.6000037419927912,-1.0576264874787162,-0.6839323140234302,0.6637022692699339,0.09647523046396264,8578,2,False,True,False,False,False,False
-0.9023934097553371,-1.3517652013507035,0.6650331198351305,-1.0018533233685898,-1.648851700781283,-0.20042080941012275,-1.0033909777764127,-0.8142843166463339,-1.523391355594034,-1.0671165078787679,2138,1,False,True,False,False,False,False
-1.252365645148799,-0.8125581165062826,-0.3445882286542132,-0.09900350192058306,0.2992727658448483,1.2980151877747563,-0.2319477563776985,-0.7959549818763955,0.2926016224404232,-1.4831551139370054,1435,1,False,True,False,False,False,False
1.797392406137144,1.6138737652935538,-0.6736913201507395,0.6032130258723112,0.3149834470273171,-1.1993781408667656,0.5161451551274772,1.1237472458666236,0.0873284190701914,-0.04555293646682609,3944,1,False,True,False,False,False,False
-0.002464804457843392,0.9398649092380373,-0.31112011765456643,0.5630863671412888,1.2419136367929764,1.3979109209203808,0.7512965112318191,-0.10394073616417715,0.7672655533279129,0.9818996077202945,5707,1,False,True,False,False,False,False
-0.652413241617146,-0.1385492604507661,-1.092042707646324,1.3656195417617392,0.4092475341221299,1.0982237214834505,1.1790584907941224,0.3547958363803052,0.0019301488932928863,-1.282237219254426,7378,2,False,True,False,False,False,False
-1.0523815106382575,-0.677756345295187,-0.04895324815733354,0.0915981270517738,-1.0361351346649998,1.0982237214834505,0.25605409828810416,-0.3481330070596858,-1.0060906451330607,1.4526710195713726,9752,2,False,True,False,False,False,False
1.5474122379989528,0.9398649092380373,1.630030320324945,-1.6739748571132171,0.8334359260487876,-1.6988568065950584,-1.6977879875810264,-0.7607686906285518,1.6213603622395483,-0.13250188744152852,8373,2,False,True,False,False,False,False
0.0475312291698062,-0.3407519172674287,-0.42825850615333005,0.28219975602413067,-0.9104496852052494,-0.6000037419927912,0.25572052243248183,0.49715556139568995,-0.8977916408743123,-0.6483066205145639,7923,2,False,True,False,False,False,False
-0.7524053088724167,-0.47555368847852436,0.4698024723371911,-0.6908717182031652,0.016480504560409875,0.7985365220464633,-0.612783461897651,-0.8983121705716446,0.14376434755586912,1.6612099378453602,6894,1,False,True,False,False,False,False
1.1474439689778415,0.8724640236325086,-0.556552931651976,0.18188310919657433,-0.18775835081168454,-0.999586674575403,0.017959425810626754,0.5192080720200392,-0.22290558803894026,-0.35351157159236574,3381,1,False,True,False,False,False,False
-0.7524053088724167,-0.9473598877173782,-0.8633439491487378,1.445872859223784,-1.0047137723000623,0.09926639002686442,1.5032942224586865,1.1586993151793838,-1.0795651325649551,1.7058968489040716,9978,2,False,True,False,False,False,False
-0.652413241617146,-0.20595014605633308,0.7152352863346005,-0.9617266646375675,-0.25060107554155975,0.9983279883377691,-0.9114810184979804,-1.202865865175734,-0.03709033150777339,1.1492157165680288,6014,1,False,True,False,False,False,False
1.0974479353501918,0.0636533963658965,0.1853235288401937,-0.5403967479618307,-1.42890216422672,-2.0984397391776133,-0.5470592072855434,0.6864136385787702,-1.3097868427592727,-0.2100977640085937,8317,2,False,True,False,False,False,False
-0.7524053088724167,-0.27335103166186175,-0.6681133016507984,0.15178811514830773,-0.046362220169465326,1.0982237214834505,-0.10582664978885822,-0.6237291123157939,-0.06452436950891643,-1.2860477310501301,1761,1,False,True,False,False,False,False
0.997455868094921,-0.1385492604507661,-1.4434578731426149,1.736791135023697,0.6134863894942243,-2.198335472323295,1.3124103446062974,2.7748527082149113,0.122816524812515,-0.22326135021193497,437,0,True,False,False,False,False,False
0.19751933005269812,0.2658560531825208,0.029139010841842207,-0.3698584483549854,-1.3660594394968446,-0.0006293431188168923,-0.3845881434884858,-0.3753756652527687,-1.2571695478963059,0.697496863695471,9113,2,False,True,False,False,False,False
1.2474360362331123,1.0072657948436043,0.7710154713340118,-1.082106640830635,-0.9261603663877183,-0.999586674575403,-1.079093074893448,-0.5112147701547542,-0.7270801569044272,-0.38607412693747334,3333,1,False,True,False,False,False,False
1.0974479353501918,1.209468451660267,-1.1645569481455584,2.2484060338442347,-1.2089526276721567,-0.4002122757014286,2.2589808902065522,2.146129425829566,-1.2581469850162594,0.25963441735274695,576,0,False,True,False,False,False,False
-1.1523735778935282,-0.8125581165062826,1.9926015228211182,-1.5535948809201496,1.2262029556105076,1.0982237214834505,-1.3259784522720215,-1.552955346019896,1.816395895246483,1.4443571756534725,6527,1,False,True,False,False,False,False
-0.452429107106576,-0.9473598877173782,-0.22187182165550842,0.5129280437275106,1.2104922744280389,-0.5001080088471099,0.7493441113709736,0.878281871769377,0.7429022152077918,-0.8980683482148047,7710,2,False,True,False,False,False,False
-0.7024092752447672,-1.0821616589285121,-0.29996408065468416,0.2922314207068864,-1.0989778593948751,-0.20042080941017953,0.3668699597366409,0.3676892842881972,-1.069339208260162,-1.0345539525336602,2198,1,False,True,False,False,False,False
2.0973686079029563,2.28788262134907,0.5869408608359546,-0.8313150237617443,-1.334638077131907,-0.799795208284097,-0.7703980536790374,-0.3256699533968245,-1.2007283146265384,0.053173960058234486,4099,1,False,True,False,False,False,False
-0.9023934097553371,-0.61035545968962,-0.45614859865303564,0.9041629663549801,-0.48626129327859174,0.8984322551921445,1.1209966698067435,0.4084553210424638,-0.6611182079136771,1.2302756947675522,9560,2,False,True,False,False,False,False
0.9474598344672714,-0.27335103166186175,0.06818514034143008,-0.5403967479618307,1.6189699851722277,-2.298231205468919,-0.6183463298428757,0.7564673264127243,1.755165185575817,-0.21598673678377267,8310,2,False,True,False,False,False,False
-1.3023616787764485,-0.8125581165062826,-0.42825850615333005,0.9743846191342698,0.3778261717571923,1.3979109209204377,1.2454400860628978,0.2624790159680858,-0.03605800027984501,1.324152849007171,6326,1,False,True,False,False,False,False
1.2974320698607618,0.5354595956047504,-0.29438606215474306,-0.35982678367222964,0.8177252448663187,-1.7987525397406832,-0.5765708594535118,0.44708199281652145,0.9304969193107323,-0.2516669835980928,3567,1,False,True,False,False,False,False
0.6474836327014591,0.737662252421413,-0.7015814126504452,0.20194643856208588,1.7760767969969156,-0.20042080941012275,-0.06094107509854842,-0.0013363045762510967,1.57910332903934,0.2859615897594295,4505,1,False,True,False,False,False,False
0.8474677672120007,0.5354595956047504,-0.12704550715650928,0.04143980363799563,-0.941871047570187,-0.8996909414297216,0.12550820608498497,0.558203264877472,-0.9107817506579776,0.5887240724362818,9004,2,False,True,False,False,False,False
-0.002464804457843392,0.13105428197142516,-0.8131417826492676,1.1248595893756042,1.2890456803403827,0.19916212317248896,1.1139915768386826,0.7754474968169996,0.6815075769900392,0.7771712012420112,9183,2,False,True,False,False,False,False
-1.2023696115211493,-0.8799590021118496,0.46422445383725,-0.20935181343089515,-0.45483993091365416,1.0982237214833936,0.14781854419334847,-0.43056153446064865,-0.48619206382685576,-1.5763394478501327,1279,1,False,True,False,False,False,False
-0.2524449725960345,-0.8125581165062826,2.3774847993170556,-1.9648931329131307,0.880567969596194,-0.6998994751384158,-1.9505501866512933,-1.4489049726807337,1.890130839209626,-0.9604221775990534,2321,1,False,True,False,False,False,False
0.997455868094921,1.0072657948436043,-0.963748282147678,1.2352079008859156,-0.8476069604753742,-0.5001080088471099,1.1257844644403776,1.2132497342852906,-0.9343743262465173,0.26205928849546767,8726,2,False,True,False,False,False,False
-1.5523418469146397,-1.5539678581673662,0.06260712184148895,-0.028781849141293357,0.2521407222974419,0.7985365220464633,0.1538229095945449,-0.2982734944863115,0.13201272721456728,-1.4512853789183893,1494,1,False,True,False,False,False,False
1.1974400026054626,0.5354595956047504,0.8212176378334819,-1.1222332995616573,0.6606184330416307,-1.5989610734493205,-1.1194753755328617,-0.22953045612173373,1.0415640185460484,-0.2838831287799547,3509,1,False,True,False,False,False,False
-1.50234581328699,-1.4191660869562706,-0.25533993265515514,0.6132446905550669,1.0219641002384132,0.8984322551920878,0.8692744425216518,0.2132347211234006,0.5540986190840509,1.385813858064928,6424,1,False,True,False,False,False,False
1.4474201707436536,1.6812746508991208,0.8044835823336586,-0.7911883650307214,-0.36057584381884134,-0.4002122757014286,-0.5830559665289864,-0.356456788370074,-0.24207688489505338,0.15190085658329466,4271,1,False,True,False,False,False,False
-0.002464804457843392,0.8050631380269416,-0.19398172915580278,-0.20935181343089515,-0.784764235745499,1.198119454629075,-0.2909514386044809,-0.8027408949467254,-0.7127939670655898,0.877630148583301,5526,1,False,True,False,False,False,False
-0.002464804457843392,-0.3407519172674287,1.351129395327889,-1.5134682221891271,-0.5962360615558734,-0.5001080088471099,-1.5325109621749131,-1.1521808836829721,-0.23775945759921108,0.47440871856515926,628,0,False,True,False,False,False,False
-0.6024172079894964,0.0636533963658965,0.2578377693394283,-0.8714416824927665,0.6134863894942243,1.2980151877747563,-1.016096293453779,-1.3825663408114202,0.9347915694331471,1.1835103227293655,9523,2,False,True,False,False,False,False
-0.8523973761276875,-0.4081528028729957,0.17416749184031147,-0.44008010113427437,0.4720902588520051,1.0982237214833936,-0.39981490019217136,-0.8476205937851846,0.516422624876338,-1.220229800033423,1879,1,False,True,False,False,False,False
-0.9023934097553371,-1.4191660869562706,1.719278616324003,-1.64387986306495,-0.6119467427383422,-0.30031654255580403,-1.606849322705728,-1.296791456597965,-0.23395156839814002,-1.1118034189374795,2068,1,False,True,False,False,False,False
-0.7524053088724167,-1.149562544534041,1.5184699503261225,-1.5335315515546384,-1.2717953524020318,-0.20042080941012275,-1.4947580241621663,-1.238132695664718,-1.0633153376370392,-1.0362860033498895,2194,1,False,True,False,False,False,False
-1.1023775442658785,-0.677756345295187,-0.7183154681502685,0.8840996369894685,-1.334638077131907,1.198119454629075,0.8673809089882681,0.07152942917270284,-1.2913994756081497,-1.495625879813855,78,0,False,True,False,False,False,False
0.0475312291698062,-0.4081528028729957,-0.5844430241516816,0.7336246667481341,0.2992727658448483,-0.6998994751384725,0.7712521962416744,1.0251207833590585,0.011138246816619608,-0.7563865914472617,2705,1,False,True,False,False,False,False
-1.0023854770106078,-0.9473598877173782,-0.606755098151446,1.7066961409754307,-1.020424453482531,0.5987450557551575,2.1135810613736763,1.3537718556916964,-1.1277227918128971,1.5351166384238792,6684,1,False,True,False,False,False,False
1.1974400026054626,0.737662252421413,-0.3278541731543898,0.5731180318240445,1.4461524921650708,-1.2992738740123333,0.752395349344456,1.4239612990926456,0.9296450921880732,-0.4245256550577601,8122,2,False,True,False,False,False,False
0.2975113973079973,-0.1385492604507661,0.865841785833011,-0.8915050118582778,1.2419136367929764,-0.799795208284097,-0.7146123973535493,-0.27441152401054975,1.4313982535618748,0.5180563991341334,8942,2,False,True,False,False,False,False
-0.9523894433829583,-0.5429545740840913,1.4682677838266525,-1.3128349285340146,-0.391997206183779,1.0982237214833936,-1.1276185508318692,-1.4018911720719864,-0.1244514457346078,1.3435518181489372,6352,1,False,True,False,False,False,False
-0.2524449725960345,-0.003747489239670474,-0.20513776615568505,-0.14916182533436123,-0.8790283228403118,0.4988493226094761,-0.20997099412495646,-0.4561448627620571,-0.8129594575417582,0.8180476005050187,5425,1,False,True,False,False,False,False
-0.5524211743618752,-0.1385492604507661,1.6579204128246507,-1.7241331805269953,-1.4131914830442511,0.8984322551921445,-1.7764235900166196,-1.838609340036614,-1.2103287823649276,1.1661898145670744,9506,2,False,True,False,False,False,False
0.14752329642507697,1.1420675660547,2.5113572433156426,-1.7742915039407734,0.2050086787500355,1.3979109209203808,-1.5317456999178969,-1.796873324436734,0.7357214252413469,0.8571919489517973,5492,1,False,True,False,False,False,False
-0.652413241617146,-0.677756345295187,1.6969665423242386,-1.4231832400443263,0.3464048093922547,0.2990578563181703,-1.2183119393427386,-1.1950160946162318,0.7407941837614106,-1.7159427436382004,7020,2,False,True,False,False,False,False
-0.452429107106576,-0.3407519172674287,-1.1143547816460884,0.8239096488929353,-0.34486516263637257,0.3989535894637948,0.4486254775277576,0.12309822691941973,-0.4460426806577409,-1.7214853062501336,7014,2,False,True,False,False,False,False
-0.5024251407342256,0.2658560531825208,-0.8075637641493265,0.5229597084102664,0.2207193599325043,1.3979109209203808,0.2984182319520955,-0.43976124520651566,0.06521742354898906,1.1260062356305582,9465,2,False,True,False,False,False,False
0.3475074309356185,0.8050631380269416,1.8921971898221779,-1.5736582102856609,-1.3189273959494383,0.4988493226094761,-1.4060955239487596,-1.4191257620288409,-1.12910747269549,0.6704768709622967,5171,1,False,True,False,False,False,False
-0.7024092752447672,-0.1385492604507661,-0.6681133016507984,0.492864714361999,0.11074459165522269,1.198119454629075,0.36751748933873096,-0.3057506794426308,-0.04594833905458979,-1.2233474915026357,7425,2,False,True,False,False,False,False
-0.9023934097553371,-1.4191660869562706,-0.2664959696550374,-0.028781849141293357,1.1476495496981636,-0.30031654255580403,-0.07598142176526829,0.03733365208720511,1.0150103231890564,-1.1551046893432078,191,0,False,True,False,False,False,False
-0.652413241617146,-0.07114837484523745,3.0356909823101086,-2.1855897559337545,1.5247058980774149,1.198119454629075,-2.1639798679218982,-2.216439800435611,3.004788961833181,-1.2413608199914186,7412,2,False,True,False,False,False,False
0.3475074309356185,-0.07114837484523745,1.317661284328242,-1.3429299225822813,0.6449077518591619,-0.799795208284097,-1.2511201058486188,-0.767379507225295,1.0979730027985575,0.5128602466854456,4903,1,False,True,False,False,False,False
1.847388439764765,1.4790719940824582,0.4474903983374266,-0.5103017539135641,-0.25060107554155975,-1.499065340303696,-0.33985954567140864,0.48940726852349614,-0.19561650077836976,-0.05109549907875933,3932,1,False,True,False,False,False,False
-0.5524211743618752,-1.0147607733229451,-0.4003684136536244,0.4728013849964882,0.44066889648706753,-0.4002122757014286,0.550179703455497,0.6414261062240556,0.18185009006687064,-0.8762445079303177,2480,1,False,True,False,False,False,False
0.9474598344672714,-0.20595014605633308,-0.032219192657510165,-0.40998510708600777,1.508995216894946,-2.198335472323295,-0.48392507108179617,0.828043441484333,1.5645615313102181,-0.21702596727351026,8309,2,False,True,False,False,False,False
-0.8523973761276875,-0.4081528028729957,-0.3947903951536833,0.6232763552378227,-1.5388769325040015,1.0982237214833936,0.770604666639586,0.04373125581852413,-1.4496044088745987,1.2209226203599148,6137,1,False,True,False,False,False,False
-1.252365645148799,-0.9473598877173782,-1.8450752051383759,2.2383743691614786,-1.256084671219563,1.0982237214834505,1.5002331734306256,0.5993915826637243,-1.2593990279602714,-1.583267651115049,1266,1,False,True,False,False,False,False
1.797392406137144,2.018279078926879,0.30246191733895733,-0.8413466884444997,-0.8790283228403118,-0.6000037419927912,-0.9446423829686355,-0.5823261467691523,-0.6996805603494511,0.08469728491360469,4154,1,False,True,False,False,False,False
-0.35243703985130526,-0.7451572309007539,1.7806368198233555,-1.5335315515546384,-0.10920494489934053,-0.4002122757014854,-1.3808614915764141,-1.0589730502067576,0.2892517412599624,-0.9978344752296027,7623,2,False,True,False,False,False,False
-1.2023696115211493,-0.9473598877173782,-0.696003394150504,0.5430230377757772,0.4720902588520051,0.9983279883377691,0.4148558276733205,-0.18359003814891486,0.24596928565778708,-1.5985096982978655,7110,2,False,True,False,False,False,False
-0.9523894433829583,-1.2843643157451365,0.4307563428376032,-0.7209667122514325,-0.6747894674682174,-0.0006293431188168923,-0.683079667942695,-0.6277019999689438,-0.5359831557052893,-1.0581098436343765,2156,1,False,True,False,False,False,False
0.997455868094921,0.4680587099991834,0.8881538598327754,-1.1924549523409467,-1.0832671782124061,-1.2992738740123901,-1.2021825656179579,-0.4752107495480556,-0.8822821232929418,-0.2686410815971383,3533,1,False,True,False,False,False,False
-1.3023616787764485,-0.677756345295187,-0.10473343315674478,-0.29963679557569567,0.6134863894942243,1.5977023872117435,-0.3656724302638038,-1.002744771030041,0.6390032992346865,-1.5680256039322327,7134,2,False,True,False,False,False,False
-0.3024410062236841,-0.677756345295187,0.3805541763381331,-0.6306817301066312,0.3464048093922547,-0.4002122757014286,-0.5701446187054999,-0.3450875617559935,0.45835449332509404,-0.9943703735971442,242,0,False,True,False,False,False,False
0.7474756999567299,0.4680587099991834,0.8212176378334819,-1.2125182817064584,0.4249582153045987,-0.799795208284097,-1.2683483176860364,-0.7832095814430747,0.8559101761739437,0.5391874190921285,4949,1,False,True,False,False,False,False
0.2975113973079973,0.4680587099991834,-0.8410318751489733,0.2922314207068864,1.2890456803403827,0.09926639002680764,-0.041397454380930815,-0.13415922286420695,1.1276772712749008,0.6923007112467837,9108,2,False,True,False,False,False,False
-1.6023378805422608,-1.4865669725617991,-0.3278541731543898,-0.05887684318956068,0.2207193599325043,0.9983279883377691,-0.16238737942593856,-0.6271953326939177,0.1972875234209283,-1.3664148889231618,1640,1,False,True,False,False,False,False
0.6474836327014591,-0.003747489239670474,0.7040792493347183,-0.8614100178100111,-1.6959837443286896,-1.2992738740123901,-0.7540920809718686,-0.03982215890284638,-1.5744673966972447,-0.5977307366806733,2959,1,False,True,False,False,False,False
1.9473805070200358,1.8160764221102164,1.4571117468267702,-1.5736582102856609,0.7863038825013812,-1.1993781408667088,-1.5920542524034365,-0.90141391591851,1.4845367257448094,-0.013336791284964218,3991,1,False,True,False,False,False,False
1.597408271626574,1.6812746508991208,-0.11588947015662704,-0.008718519775782523,0.5977757083117555,-0.6998994751384158,0.05896963394297611,0.3776801698226536,0.4668472069680548,0.1259200943398577,4221,1,False,True,False,False,False,False
0.6474836327014591,0.670261366815846,0.24110371383960497,-0.44008010113427437,1.4775738545300083,-0.30031654255580403,-0.35790207503872673,-0.20835535998103802,1.4628952402228437,0.2828438982902173,4497,1,False,True,False,False,False,False
-1.6023378805422608,-1.6213687437728947,0.2745718248392517,-0.23944680747916175,0.2835620846623795,0.7985365220464633,-0.025346569092767206,-0.4385131543487375,0.21257129689391488,-1.4509389687551435,1495,1,False,True,False,False,False,False
1.3974241371160325,0.670261366815846,-0.5732869871517993,0.3524214088034203,-0.9575817287526558,-1.7987525397406832,0.24516382770750436,1.2942086390813459,-0.9372965231005981,-0.14774393462434493,459,0,False,True,False,False,False,False
0.44749949819088924,0.5354595956047504,2.5057792248157016,-2.03511478569242,0.44066889648706753,-0.10052507626444142,-2.041047354070621,-1.7428351202228651,1.366282267858828,0.39404156069212726,8839,2,False,True,False,False,False,False
-0.40243307347895485,-1.0147607733229451,-0.07126532215709803,-0.26954180152742907,0.4249582153045987,-0.6998994751384158,-0.2989768812485623,0.052318966733660814,0.43403408787081366,-0.9046501413164754,7704,2,False,True,False,False,False,False
-0.452429107106576,0.0636533963658965,-0.6848473571506217,0.12169312110004112,1.2104922744280389,0.9983279883377691,-0.15971877258096182,-0.6251445365807174,1.1109575127269296,1.6102876438482236,6805,1,False,True,False,False,False,False
0.5974875990738095,0.670261366815846,-0.6402232091510928,0.14175645046555194,0.36211549057472353,-0.20042080941012275,-0.09943965325915534,-0.034544799260438415,0.3072860459313993,0.4245256550577601,8863,2,False,True,False,False,False,False
-0.652413241617146,-0.9473598877173782,-0.22187182165550842,0.3524214088034203,-0.37628652500131016,-0.10052507626444142,0.5140357783933974,0.4388919262010994,-0.483554313411623,-1.6934260830272219,13,0,False,True,False,False,False,False
-1.4523497796593405,-1.0821616589285121,-0.05453126665727467,0.04143980363799563,0.8962786507786628,1.2980151877746995,0.17703586472400282,-0.48999963488149634,0.6875547242459409,1.3542905332095578,6369,1,False,True,False,False,False,False
-0.7524053088724167,-1.3517652013507035,0.4753804908371322,-1.021916652734101,0.8177252448663187,-0.5001080088471099,-1.135330039729482,-0.7987574434517498,1.225283856290611,-1.1273918762835415,2039,1,False,True,False,False,False,False
0.19751933005269812,1.1420675660547,-0.9247021526480902,0.723593002065379,-1.648851700781283,1.2980151877747563,0.4747032605937356,-0.267318513454072,-1.535265193732166,0.9877885804954736,5719,1,False,True,False,False,False,False
-0.5024251407342256,0.19845516757699214,0.2522597508394872,-0.5604600773273423,-0.391997206183779,1.2980151877747563,-0.5374051295816611,-1.0244636843985486,-0.28453714938816804,-1.2288900541145689,1859,1,False,True,False,False,False,False
-1.1023775442658785,-1.0821616589285121,0.4084442688378387,-0.7911883650307214,1.179070912063101,0.5987450557551006,-0.8066597113960606,-0.9750880834452113,1.4204356929206585,-1.62137276907209,1201,1,False,True,False,False,False,False
-1.3023616787764485,-1.3517652013507035,0.34708606533848635,-0.5403967479618307,1.1476495496981636,0.5987450557551575,-0.4486150856587506,-0.6895514273317597,1.192556425659336,1.2448249216238767,9574,2,False,True,False,False,False,False
0.7974717335843795,0.5354595956047504,-1.092042707646324,0.9543212897687582,0.5035116212169427,-0.799795208284097,0.6388323926143261,0.9691958611927506,0.20893184679912113,-0.5772925370491696,7989,2,False,True,False,False,False,False
-1.0023854770106078,-1.4865669725617991,0.9885581928317156,-1.3429299225822813,-1.5545876136864702,-0.20042080941012275,-1.4050947963818927,-1.1607900776935691,-1.4074947453700384,-1.0660772773890304,2141,1,False,True,False,False,False,False
0.7474756999567299,0.737662252421413,-0.7629396161497976,0.0013131449069732513,-0.21917971317662216,-0.4002122757014286,-0.38137011758719147,-0.17886013828980563,-0.1550124826427463,0.29981799628926253,8756,2,False,True,False,False,False,False
-0.452429107106576,0.19845516757699214,-1.7056247426398476,1.9073294346305432,-0.42341856854871657,1.198119454629075,1.2538383487809088,0.36321451579575686,-0.6315542637736852,1.5687184242587242,9856,2,False,True,False,False,False,False
